url,label
"https://starfishoysterbed.blogspot.com/2009/08/all-canadian-oyster-eating-championship_28.html",benign
"https://www.fw-1.de/aerasec/index.html",benign
"https://groups.google.com/group/peerage-news/browse_thread/thread/3e25a21796ec6fd3/ad1f5dab5311cc2e?show_docid=ad1f5dab5311cc2e",benign
"https://content.usatoday.com/sportsdata/basketball/ncaab/game/Richmond_Rutgers/2011/11/23",benign
"https://spiritshop.com/school/missouri/kansas_city/rockhurst_high_school-130579.aspx",benign
"https://paypal.com.cgi-bin-webscr.bluestatedc.com/Paypal/64f8e54cc8ff2c317113929b7270d5f2/",phishing
"https://programacopafaturazero.com/ID/copa-16/",phishing
"https://portal-mobvi.com/mobile/dd4df9d3b004043663285424f871fc8e/",phishing
"https://cugire.com/images/index.htm?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;feblzifamp;ssl=0&amp;dest",phishing
"https://madscience.org/ourServices/parties.aspx",benign
"https://impress-studio.com.pl/Yoolim/View2/docx/",phishing
"https://webmail.mhcable.com/secure/www.paypal.com/websc-loading.php?go=_login_success&amp;_session=373f84064e7b36b0ed1423a8ca33cfaffd4cf05a94a4447be9a1a53935367e23",phishing
"https://coalimpex.com/web/serasa/serasa_01.php",phishing
"https://nydailynews.com/topics/Rene%20Angelil",benign
"https://landauglobal.co.uk/487ygfh",phishing
"https://secure.runescape.com.qqweb.asia/m=weblogin/index.htm",phishing
"https://pakcek.com/vxktfcvjou",phishing
"https://linkedin.com/in/justinmatson",benign
"https://members.virtualtourist.com/m/tt/4f961/",benign
"https://celebdomain.com/Seychelle_Gabriel.html",benign
"https://jidrex.cz/public/assets/frontend/zk/update/mailcontact.php",phishing
"https://www.hanstiweb.com/cgi.bin/peypal/www.paypal.comcgi-binwebscr.cmd.3dlogin.submit.dispatch3d5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4a2116480edf4g564dfg564fdg564df56g4fd56g4n5df4gdf4gh4d5f4g5fh4e01a05ce2g.php",phishing
"https://crooksandliars.com/john-amato/59-year-old-golfer-tom-watson-almost-ma",benign
"https://everydaycareer.com/wp-content/uploads/index_files/gr/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut",phishing
"https://giantbomb.com/microids/65-800/",benign
"https://www.directori.org/odp.php",benign
"https://161.113.4.71/1/2/br",phishing
"https://oxylala.gdn/chambers/panelnew/",phishing
"https://ok.ssgo.asia/login/en/index.htm",phishing
"https://indianhillsreliefsociety.blogspot.com/2011/05/david-bednar-small-simple-things.html",benign
"https://linkedin.com/directory/people/wilson-21.html",benign
"https://adrev22.ddns.net/network/superads/logo.dat",phishing
"https://buddytv.com/actors.aspx",benign
"https://videosurf.com/silver-spring-maryland-242917",benign
"https://kansascity.royals.mlb.com/kc/team/exec_bios/vena_kyle.jsp",benign
"https://buzzooks.com/mail/dropbox/",phishing
"https://httpswww-paypal-com514515214545151425145145.awaxlab.com/96d15dc1e06b5a5bb2f839dacfe6528b/",phishing
"https://richsportsmgmt.com/cache/template/index.html",phishing
"https://bitly.com/1bRPamp",phishing
"https://myspace.com/332122698",benign
"https://mafy.2waky.com/",phishing
"https://spoke.com/info/p6K4Ksx/SeanLiffiton",benign
"https://palmerstonretreat.com.au/file/account/index.htm",phishing
"https://math.ucla.edu/people/pages/dweisbar.shtml",benign
"https://scribd.com/doc/54765917/Construction-Supervision",benign
"https://rowthree.com/2010/05/10/brave-new-worldview-30-science-fiction-films-of-the-21st-century/",benign
"https://en.wikipedia.org/wiki/Jeanne-Mance%E2%80%94Viger",benign
"https://onlineworkideas.com/",benign
"https://google.notif-system.com/gma1l/102260-cc9ef7wptdg9gg",phishing
"https://answers.yahoo.com/question/index?qid=20080511015729AAMz02F",benign
"https://programacopafaturazero.com/ID/copa-2/",phishing
"https://www.toledo-bend.net/garst/index.asp",benign
"https://paulwagnerfilms.com/",benign
"https://paypal.com.info-id.aspx-account.playandwin.telavi.biz/paypal/",phishing
"https://driveservers.info/google",phishing
"https://115.146.42.43/5dtvzet",phishing
"https://wishmaster.dommel.be/cfm2g",phishing
"https://en.wikipedia.org/wiki/Washington_State_Route_509",benign
"https://gallerybidandbuy.com/images/items/thumbnails/www.paypal.com/cnfby8NmwGgYDGvZKkpi8SHG6PGHTrZK9PKH6pSfi8Ei7EmwI8D/PayPAlandWesternUnion/home.html",phishing
"https://kickstarter.com/projects/bdu/burlesque-downtown-underground-goes-to-the-folly-t",benign
"https://agentcheetah.com/files/service/imports.gouv/impots/confirmer.php",phishing
"https://asthma.ca/Napa/home/logt.html",phishing
"https://webmd.com/pain-management/knee-pain/knee-pain-causes",benign
"https://79.97.254.75/connect/de/login/?SESSION=v937h2kjAydZb6AgkrzvY9q05njcixkxE1E8eDy39z5450i2CttzzrYs20a",phishing
"https://www030.paypal.co.uk.53444.ssl-230.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_D9FE08F10AA7B7D5817D",phishing
"https://web-freemobile-assistance.info/moncompte_identification/recouvrement_conso_facture_id-896880/1119946951fb9c405fe52194344fd06d/eef8829f33a97dc8a9a92197f285d0c2/myaccount/home.php",phishing
"https://jahanexchange.com/g766d4ft",phishing
"https://site.nxregistro.com/Nets/index.php",phishing
"https://dragonballz.com.de/ckan/PvqDq929BSx_A_D_M1n_a.php",phishing
"https://youtube.com/watch?v=2ErlJyrMgtA",benign
"https://packetstations.net/DHL/",phishing
"https://designware.ch/update/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a145b1229866d5b5be7e0f797a62cba9e745b1229866d5b5be7e0f797a62cba9e7",phishing
"https://voguezoom.com/",benign
"https://foodmoiet514.com/wp-content/newpage/ii.php?fid=4",phishing
"https://howdoeslifework.com/iha/661ace530eb7898b4206d616679fee01/login.php?run=_login&session=d41d8cd98f00b204e9800998ecf8427e&access=d41d8cd98f00b204e9800998ecf8427e",phishing
"https://mcclelland.com/catalog/display.pperl?isbn=9780771094040",benign
"https://www.novoanocielo.com/MaquinaCielo/ClienteArea/home.html",phishing
"https://forum.xda-developers.com/showthread.php?t=531243",benign
"https://eastbayvaluepass.com/",benign
"https://facebook.com/people/Torrey-Mitchell/6904054",benign
"https://nytimes.com/1992/11/02/style/ellen-trachtenberg-david-campbell.html",benign
"https://voicebomber.com/wp-admin/css/colors/sunrise/realbusiness",phishing
"https://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coQ71vSCuOixvAEqIyinemN7Vqbaxp6Hg6y5YQWpBuspnrXDt42AsX7Oobvd3twGvTdQXluFYjR8JxFXoj-TIu2sAdN2PGhzqwNPVPMrMXuxyCFTPuz26W3IW8BBFD0LAX5k4vd1rOY43H6dmRCBADP2ZpU-fFp3A09aWET2YctrSqBMwJBMHXCM4l9C7M_tIXDwDpYKznR_L1h-AvttlFfqfdmcw==&amp;attredirects=1",phishing
"https://maxtherm.net/o4cxcswe",phishing
"https://pastehtml.com/view/bevew8kur.html",phishing
"https://onezine.com/wp-cadastro.php",phishing
"https://gulf-ge.com/cgi-bins/paypal.com/update/security/profile/",phishing
"https://denovohair.com/kiki.html",benign
"https://tinydl.com/musics-and-clips/1059566316-va-daniel-desnoyers-summer-session-11-2011.html",benign
"https://www451.paypal.co.uk.65992.ssl-890.mx/js/webapps/uk/mpp/?cmnd=_lg&nav=_90397C9399DBA1BBC8DE",phishing
"https://support.flexispy.com/reports/sw_config/ID=4533951673/PayPal.co.uk/dispute_centre/wprst/ns&st.payment.decline.centre/index.html",phishing
"https://www.albaylasanart.com/demo/data1/fr/fr/paypal/17f69ec202e4ae0c4f843513e2bd0462/",phishing
"https://150.129.49.11/se77.avi",phishing
"https://rnitechnology.com/873nf3g",phishing
"https://www.jarusa.com/webmaster/index.htm",benign
"https://hwyh2o.com/memberlist.html",benign
"https://kansascitybroadcasting.com/",benign
"https://surubiproducciones.com/wp/wp-includes/css/sss/rar/art/new/gmail.php",phishing
"https://verionnea.com/paypal.fr/service/update/account/Fr/512a0bf4832012e81f9a1d240f3a78a6/512a0bf4832012e81f9a1d232012e81f9a1d240f3a78a6/updatepay/login.php",phishing
"https://www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=valzvksus.battle.net/d3/en/index&amp;app=com-d3",phishing
"https://manta.com/c/mmn7bht/jon-barry-associates-inc",benign
"https://www.animallpetstory.com.br/.trash/-/https:/santanderempresarial.com.br/p/index.php",phishing
"https://youtube.com/watch?v=M6Kup7IrjuA",benign
"https://weefolkart.com/",benign
"https://www.coffeecup.com/zip-wizard/",benign
"https://jay.anunciosgeral2016.org/dropbox/77dd2b0d8c2c9416e005919a53bdbee7/indexx.php",phishing
"https://aeroadmin.com/AeroAdmin.exe",phishing
"https://raincoaster.com/2006/09/17/hidden-messages-in-kimveer-gills-blog/",benign
"https://teaduniya.com/downloader/skin/images/viewdoc/",phishing
"https://footballfanatics.com/COLLEGE_Citadel_Bulldogs",benign
"https://allhiphop.com/2010/11/10/review-kanye-wests-my-beautiful-dark-twisted-fantasy/",benign
"https://rebettheligh.ru/gate.php",phishing
"https://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\\%3Battredirects=2&amp;attachauth=ANoY7cqG6fh2vbAEWi-d3jVF6vKqGRDIyEQuuHg2wdFplMZrPGe4TCP8CX-tTQGUdPFe_8zzPhCDe_5S6Eb8pAn1B_ONx4wO3H0J-11Q_3QmweCA4Ucu2fr8mwgHdEbbaFv0WgBBgOZqCwQELbp5u0i9V9kbgAaV-UG4fM1_EGCT-BkybtxhTt-97CyTskbrm9lwyGec4BjbgL8McE4Saf6C7oSe9SNspQ\\%3D\\%3D&amp;attredirects=1",phishing
"https://toonzone.net/forums/showthread.php?286757-Discussion-of-Toonin-Saturdays",benign
"https://painterspaintings.com/P_mindelse-koordinaterne-dk/P_mindelse-koordinaterne/",phishing
"https://jlxtjjb.pl/data/info.php",phishing
"https://genforum.genealogy.com/tallman/",benign
"https://deford.com/walsh/",benign
"https://netglimse.com/celebs/pages/wil_wheaton/index.shtml",benign
"https://bailatango.com/ny/Bios.htm",benign
"https://mmamania.com/2011/5/6/2157143/titan-fc-18-rory-markham-vs-rudy-bears-booked-for-may-27-in-kansas",benign
"https://sandbox47f3d0795c73467384b3880c4fc080b4.mailgun.org/c/eJwdUdtu7CAM_JrsGwjCNQ95qHTU36iMIRuqBBCQbvP3h61sSx5rLI9tv-oQ9MwfcZ0ZV2wZwZmaF8q51AunatFWTZI1SN7lX2k24ZlZFBohtRFWOmEtQ7khs8xJekI8nleiuT4f-yq1lV74MEy5wLZgzWbUtgBAcBz041j33sskPqb5c_jr9aIF7gIHxXySV3BQSiNnKaTBFvpNhgzSAl419pu6mN6chpXg-a7Xn4ihkXz1Fn2gcPWd_MARPfSAUDruQDCnLdaT3vmqBBDzlTrFeMJeoELFfWin0Q81X0d-jgn1SgO0-EzxncTUQ-qT-PzrrDf9nWZ9ZIQjjFT8G8jHVmAMG8jMTszAx9bSAUe2OKEXFRg6jT6YbbBbaC3mNMjCBm6NlJZLcForMB4V8g31aFMoH3X9vo4IX_k4x09u2HN-H-o_CPuTsA",phishing
"https://www.sorteado0898.com",phishing
"https://movies.nytimes.com/person/487986/Saira-Mohan",benign
"https://two.nertriko.biz/jfiwcc6d5j\\nwww.closedesignclientsnow.com/f863610ad6417ef394ceaff69183f4b0.php?q=80420975c1d24816ab45f30a5717eebd",phishing
"https://ams1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_P57vp8ZLN-0_sZ3vp8ZLvz8zMzMzMzPDP6pcf-d-ka0yhe1fHnep9Ak9_WdTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAAxMAAAgUAAQIAAIwABClc_AAAAAA.&cnd=%21qyAELAjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYD1oAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5ATMzMzMzM8M_wQEzMzMzMzPDP8kBTaqJr1kIAEDZAQAAAAAAAPA_4AEA9QGamZk-&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399323965%29%3Buf%28%27c%27%2C+3833578%2C+1399323965%29%3Buf%28%27r%27%2C+15012517%2C+1399323965%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.9773965408742044%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Fwww.telegraaf.nl%2F%26rp_s%3Dc%26p_pos%3Dbtf%26p_screen_res%3D1536x864&media_subtypes=1&ct=0&dlo=1",phishing
"https://youtube.com/watch?v=EqIHwCzIq_k",benign
"https://profiles.google.com/104636184787801766333",benign
"https://autodemitrans.ro/remorci/license/nD/nD/",phishing
"https://cinemastrikesback.com/?p=768",benign
"https://tanadet.com/mail/home-pasta/login.mail.google.acount.snms.wig.pmns/",phishing
"https://askmrsmart.com/images/casts/",phishing
"https://countriesquest.com/oceania/new_zealand/people_and_society/ethnic_groups_and_languages.htm",benign
"https://facebook.com/pages/KLJC/103104979729037",benign
"https://formula1.com/results/season/2005/739/",benign
"https://tennesseemimi.blogspot.com/",benign
"https://kintoo.com/demo/desiworld/wp-content/themes/newsworld/ficohsa.php",phishing
"https://decorasheeshmahal.com/re/",phishing
"https://marymount.edu/pim/2011",benign
"https://phan.thuchao.free.fr/Hao/Hao%20Contacts/Amis/Upload_Download_Amis/Files%20Upload%20Amis/re.html",phishing
"https://btkhost.com/paypal.htm",phishing
"https://ashbrookelectricalservices.ie/display/gd.nl",phishing
"https://instantprospeaker.com/testimonial/",benign
"https://teapacific.com/wp-content/plugins/zpeemaexbva/9718505642/de-5352352353/index.php",phishing
"https://absoluteastronomy.com/topics/List_of_American_films_of_1943",benign
"https://laspalmasbr.com/",benign
"https://www.linuxant.com/drivers/",benign
"https://ut223serverns.ddns.net/",phishing
"https://czaragroup.com/admin/css/excel/index.php?email=abuse@touchtelindia.net",phishing
"https://www.eatfor8.com/wp-includes/pomo/payme/login.htm",phishing
"https://marketingnatural.net/845yfgh",phishing
"https://graphicssoft.about.com/od/coreldrawsuitedownloads/Free_Downloads_for_CorelDRAW_Graphics_Suite.htm",benign
"https://www.paypal.ca.6256.secure7c.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=9355ae7d3cc487e569e33e3d6851e996",phishing
"https://vaudreuil.rentershotline.ca/",benign
"https://services.runescape.co.cm/m=forums/forums.vs?1429",phishing
"https://nationsencyclopedia.com/Africa/Benin-TRANSPORTATION.html",benign
"https://iintx.kioskey.com/u38nybaj8d.php\\n",phishing
"https://multihulldynamics.com/default.asp",benign
"https://malaviyamission.org/Account/Update/update/processing.html",phishing
"https://onecaliforniaday.com/main.php",benign
"https://awrys-pulviltapissen.stevendaluz.net/boards/viewtopic.php?t=8tow4&amp;f=c10k7",phishing
"https://trailshoa.com/",benign
"https://85.25.194.116/",phishing
"https://wilirots.biz/amcntrlde/webscr_prim.php?d2lsaXJvdHMuYml6uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM0NDk2MTMyNw==",phishing
"https://classmates.com/directory/public/memberprofile/list.htm?regId=7546300723",benign
"https://123people.com/c/steele+bob",benign
"https://movies.msn.com/celebrities/celebrity/erin-moran/",benign
"https://fr.linkedin.com/pub/alain-delorme/6/AB2/407",benign
"https://lanotes.com/images/headers/korp/cp.php?m=login",phishing
"https://paypal.comcgbinwebscrcmdlogin-submitdispatch5885d80a13c.tepm.cl/1ee9a02c71656e85baae479199533f4f/",phishing
"https://sfdghg.com/secure-code47/security/login.php",phishing
"https://122.224.34.75:8188/root",phishing
"https://cu-portland.edu/",benign
"https://ft.com/cms/s/2/f3b56c00-da0f-11e0-b199-00144feabdc0.html",benign
"https://www.tradedoubler.com/pan/program_info?program_id=209",benign
"https://youtube.com/watch?v=IQl443btHm4",benign
"https://faithbishop.net/",benign
"https://manta.com/ic/mtqnp8z/ca/yves-lacombe-inc",benign
"https://heptedgepa.ru/gate.php",phishing
"https://en.wikipedia.org/wiki/2009_Oakland_Raiders_season",benign
"https://servicetransfermail.com/",phishing
"https://en.hongdar.ru/components/paypal/fbc28e9a89131ff8bb1a18bba44a2e64/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43658b31063e848f68012391e862b59f55f28b31063e848f68012391e862b59f55f2",phishing
"https://www.execusite.com/kelseypc/",benign
"https://services.runescape.com.m-weblognis.tk/",phishing
"https://g3i9prnb.myutilitydomain.com/scan/4c3e5d143405789eb080757b7ddf1b4f",phishing
"https://www.hotype.co.uk/images/seniorpeople.html",phishing
"https://historycooperative.org/journals/lhr/22.3/reiter.html",benign
"https://en.wikipedia.org/wiki/Ben_Fong_Torres",benign
"https://criminaldefenseattorneysportlandor.com/",benign
"https://franken.senate.gov/?p=news&id=942",benign
"https://eurologo.web.elte.hu/lectures/batagel1.htm",benign
"https://montrealgazette.com/life/fashion-beauty/Fashion+time+machine+taking+1970s/5341734/story.html",benign
"https://pastehtml.com/view/boh40q1u8.html",phishing
"https://upsoj.iptvdeals.com/doaryruptu/uroassulah/foomosoglo/files/",phishing
"https://internationalairportguide.com/",benign
"https://en.wikipedia.org/wiki/2011_Kansas_Jayhawks_football_team",benign
"https://museodellaliquirizia.it/index/bino/v4/vw0bnh2fq5xzpxl2ps9oa33rcao1pf8b2zdf65ln18chwoac6ar64ko6k2y0/index.php",phishing
"https://mylife.com/c-2056696533",benign
"https://fegach.cl/null/mail/open/new/docu/",phishing
"https://artisticmouldings.com/wp-admin/js/?HEHNbCraMFbHrbmsOad.JmdLRbbcbcBdwe.bLecFNocwOKoKRBOIQ.CPeHeInJP.RwdKer.bPMaLFbEEwBcRFPOOErEHOBLNCwGLBrP.wbcFDPcE.GDbErwsFERCaK.JLbC.cbLoDbRdwcMrQmEDQEMEsMamEEa.JJLn",phishing
"https://juliettestclaire.com/wp-includes/customize/WhatsApp.it/80cbb9a519c078165a6c7edaca9dd3da/",phishing
"https://tourismecentreduquebec.com/vacations-packages/members/accommodations--booking/discover-our-local-hospitality/centre-normand-leveille.aspx",benign
"https://travicoperu.com/67fgbcni?wqlgdlqg=brvqwfmnyq",phishing
"https://tssperu.com/nawal/espace/clients",phishing
"https://the-light.com/colclick.html",benign
"https://veromi.com/Sherri-Kelley.aspx",benign
"https://www.freewebs.com/fortunecookiez/",benign
"https://enchantia.com/software/graphapp/",benign
"https://pollstar.com/resultsArtist.aspx?ID=61043&SortBy=Date",benign
"https://wildsound-filmmaking-feedback-events.com/comedy_movies.html",benign
"https://healthgrades.com/dentist/dr-avishai-sadan-yc8pw/",benign
"https://cndb.com/search.html?type=star&target=Lisa+Edelstein",benign
"https://yelp.com/biz/pizza-royal-saint-joseph",benign
"https://thebluegrassmusician.com/",benign
"https://mwpbegalledothos.jpandassociatesrealtors.net/present.mvc?other=0GV2tooL7&amp;alone=tJwXc&amp;such=ilRwOSk&amp;then=&amp;sometimes=QOdVqUn&amp;so=&amp;foot=R0f2MQD3&amp;function=&amp;all=RbHGHuGh&amp;child=&amp;type=MHGl",phishing
"https://screenwritersdaily.com/",benign
"https://freshtoolz.biz/www.paypal.com/yourpaypalaccountislimited/webscr.php",phishing
"https://soppybagrecords.net/randolphjordan/",benign
"https://www.scdyw.mobi/JS/?us.battle.net/login/en/?ref=tratbucus.battle.net/d3/en/index&amp;app=com-d3",phishing
"https://www.sxlfjzzs.com/js/?us.battle.net/login/en/?ref=http\\%3A\\%2F\\%2Foliandzus.battle.net\\%2Fd3\\%2Fen\\%2Findex&amp;app=com-d3",phishing
"https://cimta.org/stores/garden.htm",benign
"https://governor.maryland.gov/pressreleases/100617.asp",benign
"https://warsawems.com/",benign
"https://www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CDEQFjAA&amp;url=www.lobbyaudit.ge/&amp;ei=V_fVUOOBM9DHswbkwIHQCg&amp;usg=AFQjCNGOmygUx6oDhGgxMQh4T-xYlERcNg&amp;bvm=bv.1355534169\\%2cd.Yms",phishing
"https://limoservicenearmeinc.com/wp-content/languages/godsonkay/",phishing
"https://paypal.com-us.cgi-bin.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d43d.pack-336.org/pay.php",phishing
"https://bleedingcool.com/2010/12/19/rory-root-comic-relief-and-how-the-comics-industry-works/",benign
"https://www.arabscoach.com//wp-includes/js/tinymce/plugins/spellchecker/absa_banking/index.php",phishing
"https://cognitivedistortion.com/?cd=quotes&p=v&i=100",benign
"https://galtechprojects.com/t67bg",phishing
"https://eaglecorp.nl/8fh34f3",phishing
"https://getir.net/yg5a",phishing
"https://collegefootball.org/news_article.php?id=1996",benign
"https://clevelandfed.org/research/trends/2007/0407/01regact.cfm",benign
"https://stuffaboutnames.com/robert/actors.htm",benign
"https://imdb.com/name/nm0799591/",benign
"https://linkedin.com/in/yvesberube",benign
"https://www.modavetrend.com/sync/howtos/capata/webscr/",phishing
